"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24"
-1,-0.5,-0.2,0.25,0.7,0.3,-1.13260300804871,-0.414695462008293,-0.181629722637058,0.412957104551534,0.649027845183694,-0.000596186743627076,NA,NA,NA,NA,NA,NA,0.115475231593283,0.0907627606548906,0.0581066286032082,0.140514745224565,0.0644075669968428,0.327235140529619
-1,-0.5,-0.2,0.25,0.7,0.3,-1.11888579769951,-0.367260107471513,-0.205140359482387,0.420037112942492,0.560260337735231,0.0987256194586366,NA,NA,NA,NA,NA,NA,0.110067191800397,0.0842149172756021,0.0626165979043698,0.130590592352719,0.0614781241221954,0.310899080247186
-1,-0.5,-0.2,0.25,0.7,0.3,-1.06118172775291,-0.539041018605404,-0.277638036872262,0.362239458994273,0.781928216185945,0.274785206445902,NA,NA,NA,NA,NA,NA,0.121607425571592,0.0877263783858583,0.0599184830778503,0.116736880995791,0.0665805212111925,0.307089665316965
-1,-0.5,-0.2,0.25,0.7,0.3,-1.07124393911069,-0.492510383230666,-0.190771241745234,0.118960418085669,0.773469391843389,0.824995904597611,NA,NA,NA,NA,NA,NA,0.140558791579798,0.109653664201565,0.0569136076133957,0.118847943561552,0.0582851744479058,0.48638678419803
-1,-0.5,-0.2,0.25,0.7,0.3,-0.909959281694479,-0.485255814789997,-0.238520886384417,0.139291391135131,0.702250531929601,0.56472004652567,NA,NA,NA,NA,NA,NA,0.148456395019767,0.113789290296475,0.0598988612022265,0.118380668523151,0.0670378948880779,0.387275758218474
-1,-0.5,-0.2,0.25,0.7,0.3,-1.1001479462907,-0.456860317353025,-0.139970911884602,0.337663726863844,0.665934158719404,-0.00931745848200834,NA,NA,NA,NA,NA,NA,0.125583850725923,0.0970092960013017,0.0692856440086774,0.12983328341556,0.0630492051814549,0.295393466496851
-1,-0.5,-0.2,0.25,0.7,0.3,-1.15186405754271,-0.440259497363088,-0.235596837629058,0.356582962127487,0.748737229781198,0.116918716620265,NA,NA,NA,NA,NA,NA,0.119357071132005,0.0874811050847457,0.0509805382828787,0.123158139959359,0.0577144241491197,0.312183293527571
-1,-0.5,-0.2,0.25,0.7,0.3,-0.905169205370789,-0.588538839955316,-0.214827309180468,0.097717680263215,0.669127861489989,0.669842809932935,NA,NA,NA,NA,NA,NA,0.148831740753408,0.110231903133577,0.0671318731860508,0.102188007325864,0.0617282854321581,0.343609446770863
-1,-0.5,-0.2,0.25,0.7,0.3,-0.950451397116751,-0.573708763156609,-0.200647622379725,0.338351500323376,0.714924708077791,0.0882542134631964,NA,NA,NA,NA,NA,NA,0.127889200456267,0.103892840883551,0.0503183876887229,0.125817197962073,0.0624503681786756,0.295539187903108
-1,-0.5,-0.2,0.25,0.7,0.3,-0.969682766397636,-0.561586907832582,-0.186578986096673,0.212170138937278,0.764299450011807,0.764112384961879,NA,NA,NA,NA,NA,NA,0.132038722091648,0.102861123431346,0.0680914401505479,0.102089607652051,0.057609234530722,0.364262417140885
-1,-0.5,-0.2,0.25,0.7,0.3,-1.15785122223871,-0.460294649959652,-0.118011489543545,0.252695129935815,0.603109343427979,0.531932640150103,NA,NA,NA,NA,NA,NA,0.122880520620798,0.0925716393722759,0.0556324477100303,0.118311769513079,0.0582512245829706,0.388930381776264
-1,-0.5,-0.2,0.25,0.7,0.3,-0.964090484512181,-0.567933153823098,-0.314665189385331,0.294819285988786,0.70544760751189,0.382962213669512,NA,NA,NA,NA,NA,NA,0.125987785306366,0.101944404551175,0.0646691380066024,0.124078472655568,0.0616742772344493,0.374040978256914
-1,-0.5,-0.2,0.25,0.7,0.3,-0.874895972600074,-0.627645289832158,-0.202329148089741,0.28261310436136,0.726585711845348,0.309485390891221,NA,NA,NA,NA,NA,NA,0.129553179353775,0.101795085377957,0.0552236247107183,0.120944193446442,0.0575882588658626,0.345889833829541
-1,-0.5,-0.2,0.25,0.7,0.3,-1.07159629452185,-0.480286028853348,-0.210439814296567,0.301629555032821,0.74539632094917,0.230156522254899,NA,NA,NA,NA,NA,NA,0.128657398801855,0.0988239075934452,0.0603230997776218,0.110375061508099,0.0611929010116105,0.296860712284883
-1,-0.5,-0.2,0.25,0.7,0.3,-0.972009693455748,-0.520779277773104,-0.28008923516269,0.209832160965525,0.820841879079664,0.250824240356688,NA,NA,NA,NA,NA,NA,0.135569485642887,0.0953611342505443,0.0630395346792677,0.130714024605701,0.062062259898782,0.365153176761917
-1,-0.5,-0.2,0.25,0.7,0.3,-0.949628903092494,-0.418404147762942,-0.314495156552962,0.104379971696772,0.706598607622561,0.895151834963677,NA,NA,NA,NA,NA,NA,0.145249574473918,0.115160848501544,0.0621428633351585,0.11308431219818,0.0631409244684785,0.472531105594165
-1,-0.5,-0.2,0.25,0.7,0.3,-0.808856499555637,-0.648202611080378,-0.26368120910646,0.0344830483170234,0.646750751223579,0.786089703385771,NA,NA,NA,NA,NA,NA,0.161033526872398,0.136162902545489,0.0669849087357665,0.114693967621881,0.055620791370092,0.437732926462807
-1,-0.5,-0.2,0.25,0.7,0.3,-1.16128962906366,-0.31203509362405,-0.184361428197731,0.347634747886199,0.660362846489363,0.0738674758261231,NA,NA,NA,NA,NA,NA,0.122771004446611,0.0988134631361827,0.0644151486518109,0.127276906843251,0.0616941468207826,0.300248662556455
-1,-0.5,-0.2,0.25,0.7,0.3,-1.18895650161926,-0.394379594064326,-0.189219966583752,0.242607561281716,0.691160828340514,0.29048785412155,NA,NA,NA,NA,NA,NA,0.142041788624019,0.124314544855525,0.0659949871244081,0.113692320283632,0.0590267622901679,0.29763618851445
-1,-0.5,-0.2,0.25,0.7,0.3,-0.865531088987549,-0.446503091550209,-0.237972919210873,0.313005149838735,0.682527586328869,-0.0332664054683875,NA,NA,NA,NA,NA,NA,0.128711881997742,0.0942618859574249,0.0598142949682134,0.130310717980327,0.059246262287495,0.293549274876663
