"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24"
-1,-0.5,-0.2,0.25,0.7,0.3,-1.10134731131183,-0.446333204364358,-0.197242559354568,0.0667691037495513,0.588208002258345,0.476938651874032,0.03010409439869,0.0302980749856035,0.0292244488652401,0.0885206706746551,0.0887605387077228,0.0486962815529402,0.0432830028483469,0.0329810683310134,0.0297969412002647,0.200412583739449,0.121966635756295,0.118670989043525
-1,-0.5,-0.2,0.25,0.7,0.3,-0.934731717967084,-0.521285962659657,-0.202609472692722,0.27560201740878,0.627651600275602,0.22105720803943,0.0325717450049435,0.0314112487651107,0.0309801586540488,0.0954281828808719,0.0919610680034147,0.047975445350312,0.0536818667598192,0.0343484062765361,0.0325850636668985,0.205044270253666,0.125108191055596,0.124655379925889
-1,-0.5,-0.2,0.25,0.7,0.3,-0.965239315523201,-0.492709502198577,-0.178151622735446,0.172524830078452,0.614301927753528,0.27613346194904,0.0321814213713265,0.0313884204491879,0.0313646260151993,0.0912293066026939,0.09083182447866,0.049283206354268,0.0517904896882217,0.0347248547008611,0.0324814927152306,0.196239999732491,0.127302822925783,0.124833336544085
-1,-0.5,-0.2,0.25,0.7,0.3,-1.02137732941323,-0.45751845933676,-0.23194021438531,0.291689662922868,0.617379966139031,0.285985266651051,0.0313752992112159,0.0300909171864618,0.0302594822125279,0.0953170536925395,0.0941633347811883,0.0477703875590913,0.0496936886586556,0.0325868816344995,0.0320746060349562,0.197296218828005,0.130677129963159,0.117728324502033
-1,-0.5,-0.2,0.25,0.7,0.3,-1.03855267220262,-0.482071397121878,-0.21941749698616,0.355395687883288,0.615412920670738,0.284641853493658,0.0305602898758388,0.0299036983446374,0.0281641886765184,0.0976425465482533,0.0956116164823191,0.047089869229053,0.0484452617826426,0.0329789289065078,0.0287386284450037,0.202780184795584,0.128726182272581,0.115790679758852
-1,-0.5,-0.2,0.25,0.7,0.3,-1.00728557277029,-0.446473088670542,-0.24384867724003,0.0723664961063192,0.520482473759619,0.264350072931533,0.0333528985377504,0.0330118377453805,0.0320280155333711,0.0869260946715528,0.0852725765963093,0.0509410787708001,0.0529143235428849,0.0360391193320291,0.0334680298332054,0.1839027201864,0.108911505682455,0.126099022868123
-1,-0.5,-0.2,0.25,0.7,0.3,-1.13227886853073,-0.481490801394327,-0.160206998413995,0.279300849898862,0.905326024113712,0.479758237426069,0.0288566930736748,0.0283677399969678,0.025996939136066,0.0987368603306155,0.0953621092099703,0.045743392055322,0.0420001607863996,0.0311263918991641,0.0270393651477839,0.219361829775798,0.14520792250584,0.110167246493135
-1,-0.5,-0.2,0.25,0.7,0.3,-0.996331202634942,-0.479009271270749,-0.200670487054176,0.329283765382269,0.773178379379997,0.253568911811828,0.0322822395283195,0.0321521499206476,0.0299713858026407,0.101109555122859,0.0936283556943194,0.0475846334263441,0.0523154476599616,0.034857869476124,0.0306399436043369,0.229718060120792,0.134001746546483,0.126538018814926
-1,-0.5,-0.2,0.25,0.7,0.3,-0.957118118188131,-0.530996041007869,-0.192495903291076,0.380579706763214,0.79079912910421,0.269932131658807,0.0317869895354149,0.0328102842596845,0.0289626345432358,0.100098646401709,0.0925899630087036,0.0464279436191004,0.0516161295016766,0.0360193316178738,0.0304593885754202,0.215957667309871,0.136083379936671,0.116617885827253
-1,-0.5,-0.2,0.25,0.7,0.3,-1.02864398249186,-0.551095466410531,-0.177679917744138,-0.18543713683702,0.46470194045428,0.522693972337928,0.0312883815771606,0.0305544484603703,0.0294906473336974,0.0776979587006544,0.076625566978302,0.0524742518124575,0.0435554326021768,0.0328129340680194,0.03137292250432,0.167223264931628,0.094177424255774,0.122261857717272
-1,-0.5,-0.2,0.25,0.7,0.3,-1.06774025562922,-0.478035401779951,-0.216679736797131,0.0609723676558907,0.604088082361545,0.392899892700068,0.031776852676407,0.0312595104849585,0.0297488476261591,0.0865029119247619,0.0845605179624606,0.0497852651442634,0.0475854171916198,0.0334193881756778,0.0308482669543781,0.197965518949425,0.109853001063518,0.125175196030359
-1,-0.5,-0.2,0.25,0.7,0.3,-1.02201291749314,-0.517804379073513,-0.185939498241184,0.35756432727745,0.798332532044518,0.332970144473856,0.030495654659019,0.0298610005696531,0.028703437475719,0.105110754827091,0.10034581435927,0.046016199219392,0.0465639718715536,0.0319093047192057,0.02902634612646,0.223760919462143,0.148956779479869,0.112818651503637
-1,-0.5,-0.2,0.25,0.7,0.3,-0.932334772089248,-0.50325895032651,-0.172121286463933,0.46031343200584,0.75354305113878,0.195473271569865,0.0321909472043227,0.0317421629924296,0.0298700145488684,0.107127113005809,0.101857733754455,0.0463051124201779,0.054822326374483,0.0347260283843691,0.0323247142174937,0.265324749964778,0.154978956744846,0.135101108730594
-1,-0.5,-0.2,0.25,0.7,0.3,-1.05611775975732,-0.437506180228938,-0.18560069680845,0.226512675674125,0.869403540261081,0.418602167236122,0.0302031619854392,0.030448533013849,0.0280557202948868,0.0991158777056314,0.0936075564072924,0.0461189744688761,0.0444565177997912,0.0338247160015086,0.0296391733092312,0.214718201047041,0.142100987465063,0.112596177047722
-1,-0.5,-0.2,0.25,0.7,0.3,-0.97421028266148,-0.51913081572299,-0.191018406763876,0.304376784107817,0.674621340097539,0.231393923152107,0.032293177637569,0.0319096961619606,0.0299023850203508,0.0986497219815208,0.0939858794124595,0.0477022830548057,0.0532387745966384,0.0351778369393299,0.0308416268231515,0.230479159372259,0.133216881280396,0.131125977694988
-1,-0.5,-0.2,0.25,0.7,0.3,-0.95025074014166,-0.55115077309406,-0.203018510495175,0.49004706110455,0.828196592973877,0.159058998933086,0.0327098480560064,0.0327150929624982,0.0297267396593404,0.107848338476704,0.103650125481646,0.0462540962085397,0.0557216362394099,0.0370258269993177,0.0304460527746143,0.217534031135559,0.146586919606114,0.118928004200833
-1,-0.5,-0.2,0.25,0.7,0.3,-0.914221129837642,-0.560431306305185,-0.19450205695442,0.10556535552885,0.586143640807791,0.339053845723326,0.0317194754944786,0.0317501515185544,0.029788141128896,0.0882987658662023,0.0858129442697535,0.0497182139680983,0.0482872976066725,0.0352955418203166,0.031129779912048,0.183728719589754,0.110802742561825,0.12109437994122
-1,-0.5,-0.2,0.25,0.7,0.3,-0.952462608187405,-0.501035747742162,-0.192975857625741,0.779001319987585,1.08083992007146,0.120174480074885,0.0322801424995685,0.0329781985246341,0.028334549392877,0.126573131410716,0.111397706399394,0.0432437751676702,0.0552064195524377,0.0369852161263406,0.0290444782212294,0.255925077460648,0.175325919196145,0.112430148457411
-1,-0.5,-0.2,0.25,0.7,0.3,-0.850244709924018,-0.487049750007086,-0.261934519863332,0.636337516410243,0.843192133140264,-0.0288392531476516,0.0337453326119999,0.0331475182681137,0.030718726666564,0.113048998730405,0.106991915077575,0.0456447223832042,0.063652037388526,0.0362845727793068,0.0324546110751701,0.21094813125742,0.149639148562152,0.119052809103061
-1,-0.5,-0.2,0.25,0.7,0.3,-1.11022644410042,-0.442331846920451,-0.193432356956897,0.276580849568471,0.8259967489123,0.376880047841416,0.0309434513253794,0.0310908897003593,0.027653554707317,0.0980192991165565,0.0925059162651136,0.0469852704593098,0.0462311843396339,0.0334766599010862,0.0292505296980263,0.193148241931055,0.125720679422796,0.107698029286075
-1,-0.5,-0.2,0.25,0.7,0.3,-0.998432141268937,-0.493408419422913,-0.155947368249674,0.328244143110563,0.74397849697989,0.221770368819371,0.032748001081282,0.0322230164127934,0.0292285794165915,0.100236833801973,0.0974317391180716,0.0470454020541293,0.0535355513187404,0.0348320399044425,0.0314146837501293,0.215920745795721,0.143789957624659,0.121581753231591
-1,-0.5,-0.2,0.25,0.7,0.3,-0.987167451726686,-0.490723150707678,-0.267383701319109,0.712489827108439,0.728670223451789,0.198591887490122,0.0296176105892354,0.0295153393343382,0.0290907019827492,0.112679565375454,0.108069958810384,0.0439269679103253,0.0524490547376241,0.032362191158621,0.0305653981180032,0.258841022447732,0.167841942710142,0.11901920844371
