"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18"
1,0.5,0.2,0.5,0.4,-2.99573227355399,1.57598554642347,0.444402895451479,0.0849530740068975,0.559196004067442,0.385246344159517,-3.51673928321582,2.02412636184146,0.169375074226414,0.141127899171733,0.339373059814804,0.274626999387304,2.08168975435424
1,0.5,0.2,0.5,0.4,-2.99573227355399,1.43982074179846,0.573423001344111,0.0752358551773383,0.524914937946571,0.314730666343667,-3.31172120574113,1.92737337511182,0.152406774625587,0.143795017702408,0.338723241871421,0.300543325006951,1.98932112536688
1,0.5,0.2,0.5,0.4,-2.99573227355399,0.288658663928463,0.216849338615517,0.11784617820393,0.203244710451515,0.511292732797255,-2.09074241624373,1.08373260094002,0.169493968529216,0.153563739758624,0.434326620803032,0.266328137717465,1.23683956777746
1,0.5,0.2,0.5,0.4,-2.99573227355399,1.45846949991799,0.361376541045202,0.34712739103914,1.38575035965164,1.18973997443563,-3.63043662406863,2.0010193410852,0.161290998880351,0.141824762496182,0.798204112624114,0.584535819844766,2.05304358493948
1,0.5,0.2,0.5,0.4,-2.99573227355399,1.23437221687992,0.766566673456586,0.00573159816498098,0.175842453503582,-0.207000167612901,-3.43970330662949,2.08891961748153,0.191803362052719,0.160923341308494,0.279401753843822,0.234365792096923,2.16234542547519
1,0.5,0.2,0.5,0.4,-2.99573227355399,-0.221011933905002,0.708675391354856,0.153435566682478,0.103018019114228,0.37883712481875,-1.68454400055369,0.781908971775611,0.156983634396497,0.146887060274147,0.418638441918723,0.240200919000657,0.958395247707133
1,0.5,0.2,0.5,0.4,-2.99573227355399,-0.192398574709197,0.869566807561227,0.0810622735360684,0.6231154447909,0.0218493701416857,-1.86348179679695,0.899466408252936,0.176514044528721,0.126435516672608,0.583295693958647,0.348863131608014,1.08539779414485
1,0.5,0.2,0.5,0.4,-2.99573227355399,1.27641628124494,0.573475514549707,0.243363087265802,0.576320383918255,0.824264733376506,-3.34188438665905,1.92696528865717,0.169543933054972,0.135159009349638,0.404662267115077,0.312052744874524,1.99251226552427
1,0.5,0.2,0.5,0.4,-2.99573227355399,1.64706054503361,0.725285273178189,0.223407493924178,1.48988701160585,0.617295854839603,-3.87598933677026,2.09703848927612,0.175878051194097,0.119509768627084,0.891395251424504,0.734321621447734,2.15453654913029
1,0.5,0.2,0.5,0.4,-2.99573227355399,-0.869388928699586,0.503059989285459,0.363296084449958,0.124708720687267,0.290231316102419,-1.10692321037018,0.4877087989674,0.162101699040887,0.129444611490859,0.515571364276189,0.259697668452571,0.713081597002031
1,0.5,0.2,0.5,0.4,-2.99573227355399,1.04883402846331,0.455134760195535,0.08445284951166,0.806957368681537,0.187410451876859,-3.01213650441335,1.81607936319768,0.190948357685578,0.139339395072176,0.52978218354264,0.370372279067458,1.93576399141711
1,0.5,0.2,0.5,0.4,-2.99573227355399,-0.0460484568442003,0.517975731528545,0.199690636300851,0.96888679060926,0.860011424724735,-2.00441684525001,0.876039386917259,0.144244368595415,0.125475305678788,0.639312513986358,0.389412003742305,1.00577164164078
1,0.5,0.2,0.5,0.4,-2.99573227355399,-0.0463700654057558,0.563640102815101,0.324042753638399,0.213236972709894,0.214646005150286,-1.88600897629859,0.911446509791311,0.160415878020059,0.133498716581431,0.41455879432484,0.243018057583323,1.07562501840552
1,0.5,0.2,0.5,0.4,-2.99573227355399,1.01731413583173,0.649727725140907,0.273467689448661,0.726783584515269,0.0981904280716921,-3.37747438993244,1.96306933088611,0.169611416464417,0.135101639775051,0.393270291171687,0.345118270193034,2.03448638944758
1,0.5,0.2,0.5,0.4,-2.99573227355399,1.18912354536117,0.295258396396091,0.267668726460641,0.338067335422284,0.445484746209154,-3.01825404115419,1.75843348897643,0.18349075513121,0.153137126744588,0.352797337983775,0.297098762325012,1.84632705118346
1,0.5,0.2,0.5,0.4,-2.99573227355399,0.979898552936079,0.36779276010696,-0.0137344249047561,0.873671839230031,0.995070644012432,-3.08098837305672,1.74288829756893,0.158168924049258,0.137276518516518,0.609503487645438,0.468819945443973,1.820289824779
1,0.5,0.2,0.5,0.4,-2.99573227355399,-0.49839236966636,0.615627429578987,0.186418622888782,-0.0355114449043,0.0336523046776709,-1.25258446129875,0.535243125057161,0.144518319527543,0.135574498974593,0.398934523648065,0.204642599106312,0.728779579716034
1,0.5,0.2,0.5,0.4,-2.99573227355399,0.799773792907065,0.228682518149828,0.17656789953794,1.05618958712837,0.822343941609695,-3.04665252982653,1.66205003114132,0.146132150458123,0.121010288173854,0.574852323405451,0.472992087426329,1.72857343476617
