"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24"
-1,-0.5,-0.2,0.25,0.7,0.3,-1.07600693051799,-0.337599402724634,-0.247205164756406,0.366318481415327,0.665556075514082,0.335491478185459,NA,NA,NA,NA,NA,NA,0.104720162967195,0.104367064165817,0.0863697195980152,0.138649956877462,0.118206063867046,0.145203300145497
-1,-0.5,-0.2,0.25,0.7,0.3,-0.951726110933194,-0.667588163933883,-0.283502406515182,0.0614282735793128,0.583272313620219,0.231360560497186,NA,NA,NA,NA,NA,NA,0.114867816921456,0.121843160633364,0.102129629310815,0.136409784991789,0.106025304171405,0.198886670412246
-1,-0.5,-0.2,0.25,0.7,0.3,-0.957868633154487,-0.469221266136058,-0.165430719527783,0.365004028248676,0.726388317856072,0.498188596971469,NA,NA,NA,NA,NA,NA,0.106732655757222,0.114979751271905,0.0822973042831405,0.15763773521692,0.129449904738015,0.152089870470275
-1,-0.5,-0.2,0.25,0.7,0.3,-1.16089924074645,-0.409751430178696,-0.248843681954091,0.109028175133614,0.487134682716344,0.0378683360561859,NA,NA,NA,NA,NA,NA,0.109927606257396,0.102071505733092,0.0868008390987308,0.128021982747336,0.0986829441682816,0.201794641704325
-1,-0.5,-0.2,0.25,0.7,0.3,-0.788775513935824,-0.648949950358823,-0.259668047707933,0.321976398079419,0.74714973781698,0.279154656757277,NA,NA,NA,NA,NA,NA,0.102579108822913,0.104640711308064,0.0825236713513146,0.138436432983056,0.113503084189504,0.155720943538929
-1,-0.5,-0.2,0.25,0.7,0.3,-1.08846473147868,-0.363355963357867,-0.366831044312889,0.428367701991586,0.684905529543282,0.575279408955547,NA,NA,NA,NA,NA,NA,0.112630022411542,0.111690359039675,0.095247762485715,0.175094971493163,0.136954438440494,0.152088008032441
-1,-0.5,-0.2,0.25,0.7,0.3,-1.25627961936875,-0.387044240378305,-0.0374891850100427,0.208952733452429,0.679763323498513,-0.0635490865834533,NA,NA,NA,NA,NA,NA,0.108746356348863,0.105641056729812,0.0903573912047559,0.148971627325197,0.112426555602862,0.194252365417942
-1,-0.5,-0.2,0.25,0.7,0.3,-1.02312716228325,-0.433335124265905,-0.17482566478338,0.181877074704513,0.638634335586664,0.28758464088028,NA,NA,NA,NA,NA,NA,0.11516763571,0.114435148442316,0.0889190652570296,0.128243975552891,0.0967227633098583,0.182890750052816
-1,-0.5,-0.2,0.25,0.7,0.3,-0.861645829102363,-0.636402848767971,-0.184006872657494,0.094466495792518,0.637913453325334,0.190900324346355,NA,NA,NA,NA,NA,NA,0.116806426258136,0.120890153874141,0.0929444445422224,0.123172084540924,0.095461974809406,0.188203729400771
-1,-0.5,-0.2,0.25,0.7,0.3,-1.05529409199919,-0.667447212182706,-0.254107999914405,0.218986267584717,0.637729792240637,0.368701869611474,NA,NA,NA,NA,NA,NA,0.116636220751202,0.119747155116743,0.0961823480308511,0.171571082054175,0.128802909264941,0.199678083459591
