"x"
19
19
23
31
30
20
35
35
33
35
20
33
32
33
35
31
28
31
29
32
28
37
35
32
34
35
32
24
40
30
21
34
33
19
37
30
23
32
27
29
31
20
38
29
34
34
21
37
30
28
34
25
32
27
19
34
31
33
32
31
32
43
31
31
21
29
37
19
29
33
20
21
27
32
34
32
33
35
19
22
31
31
38
27
30
23
24
32
36
20
31
26
35
31
32
28
35
36
33
37
21
32
31
31
29
21
32
32
32
32
19
32
34
31
28
34
33
34
20
32
34
30
35
32
32
31
32
23
35
30
33
28
32
30
33
36
38
33
32
29
19
34
31
24
26
33
18
32
37
31
25
33
32
37
21
28
33
31
25
32
28
31
36
24
33
21
30
26
20
31
20
31
31
27
26
29
26
27
38
26
35
32
26
22
33
20
29
31
35
36
32
34
34
22
35
34
21
33
30
33
33
22
31
38
18
34
37
33
36
19
25
19
29
33
34
32
31
33
29
34
34
39
34
33
28
34
30
33
26
36
30
20
33
38
34
27
30
22
34
34
36
19
31
29
30
34
29
29
30
32
20
28
33
19
35
32
36
33
29
30
36
19
32
31
29
27
36
33
37
31
27
22
22
25
32
28
30
31
19
31
33
29
26
31
31
35
30
21
32
24
29
27
23
30
35
19
34
32
31
32
22
34
37
30
33
31
34
19
28
34
33
25
19
34
32
30
39
31
22
29
34
35
30
37
29
33
30
35
33
22
26
33
18
35
34
35
35
37
35
38
35
33
31
30
28
34
32
25
21
30
35
28
19
31
37
29
19
20
31
27
26
29
30
34
18
19
20
31
20
30
34
32
34
21
31
31
33
32
17
34
30
31
21
31
32
34
27
24
34
32
29
27
34
39
36
32
28
19
19
20
27
23
30
31
30
20
20
35
33
38
31
30
32
30
26
35
25
29
31
30
29
40
20
25
33
33
32
23
33
32
23
31
31
32
20
33
34
33
36
19
33
28
34
32
31
35
33
32
20
31
35
21
31
33
32
27
32
28
25
19
34
29
20
32
29
33
29
29
32
29
25
30
30
19
32
21
31
31
18
30
36
30
35
29
22
32
35
25
26
32
31
30
33
33
31
35
19
37
23
32
33
36
31
36
32
25
35
27
33
35
28
33
28
36
33
38
33
30
24
27
33
32
38
31
23
19
50
20
34
22
33
33
33
41
21
19
27
38
33
32
30
33
20
34
28
24
29
32
33
22
35
31
34
31
27
18
32
31
20
30
29
32
34
29
27
34
30
33
35
28
31
40
21
32
36
30
33
25
34
33
24
32
23
26
19
25
33
20
24
35
32
24
32
19
37
32
31
18
30
34
36
18
23
36
36
31
22
31
19
32
20
33
33
26
32
21
30
30
21
26
35
21
34
30
32
32
31
32
32
34
32
30
29
27
32
18
20
26
34
33
32
32
36
32
32
32
35
31
31
30
18
21
36
37
26
17
33
27
31
30
36
32
34
35
36
35
34
36
35
32
33
28
29
33
29
32
20
31
18
36
23
34
28
32
23
29
27
27
29
31
34
20
32
31
19
30
32
35
32
37
19
33
33
35
19
35
38
20
35
35
18
31
30
32
32
31
35
23
21
30
34
34
21
28
33
34
28
30
34
29
31
20
19
30
37
36
33
37
30
22
32
36
33
24
34
35
30
26
32
31
35
32
32
34
33
29
31
32
35
17
30
35
33
31
35
37
24
35
20
30
29
24
33
33
30
31
35
34
38
34
30
33
32
21
32
34
20
34
28
32
34
19
30
29
38
34
35
35
31
28
32
32
36
34
19
29
41
30
26
30
32
34
30
39
19
22
31
32
20
31
32
32
21
33
19
34
30
30
32
20
37
31
34
35
31
32
35
36
32
30
32
34
21
24
18
19
28
34
33
34
27
42
35
19
35
19
18
34
37
22
27
36
33
36
30
25
32
35
32
34
37
33
25
31
32
31
32
30
22
32
35
32
20
31
33
30
38
23
21
36
34
32
21
30
23
37
36
37
31
34
19
24
19
34
20
36
33
40
26
36
31
32
34
19
21
20
21
27
36
36
35
28
35
32
24
31
34
26
35
36
30
30
33
21
24
36
33
32
33
34
30
21
31
22
29
31
32
36
31
35
30
20
23
29
31
35
33
38
27
20
32
32
29
36
37
30
32
19
34
31
31
35
31
36
34
28
33
34
30
19
32
40
30
30
34
21
31
32
31
34
33
31
34
36
27
33
37
30
26
33
