"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18"
1,0.5,0.2,0.5,0.4,-0.2,1.07516168744592,0.443406003553209,0.132660192433267,0.331856781181376,0.412134674708086,0.139906846995009,2.198104151795,0.788961810413392,0.102352531690682,0.149618047509467,0.0878595608594771,0.382986078718158
1,0.5,0.2,0.5,0.4,-0.2,1.16157659115815,0.203663931651535,-0.00992225537635878,0.174389755837321,0.323509285289128,1.27008982415847,1.5606927234164,0.442839540293567,0.0943283999073544,0.152147617670651,0.0839855165467832,0.969014755857592
1,0.5,0.2,0.5,0.4,-0.2,0.97378079391879,0.36789263862587,0.143014143002248,0.556344083289326,0.40784327521652,-0.41954643461628,1.2656289610258,0.41262029564252,0.110108783308989,0.173315304076681,0.0854122570476587,0.336138455061536
1,0.5,0.2,0.5,0.4,-0.2,1.0336395280491,0.489291001155,0.246205562658862,0.377595543029588,0.412070499047675,0.157337909509232,1.01673481976389,0.376081463355926,0.0919774320218355,0.172484612870281,0.0783137171247704,0.451571703809912
1,0.5,0.2,0.5,0.4,-0.2,0.987657215384296,0.675417119267755,0.142216017395661,0.664463280878935,0.470500682461398,-0.382271299600848,1.0477761347335,0.380689017657698,0.0776828513681025,0.202041207048996,0.0921950652011977,0.399533966509454
1,0.5,0.2,0.5,0.4,-0.2,0.792057907514772,0.747181458094401,0.171223333940499,0.616843571479169,0.420080187706943,-0.468522218284872,4.09514551217315,1.38338256081376,0.08833752261511,0.191887096827778,0.113571003684256,0.367382295996448
1,0.5,0.2,0.5,0.4,-0.2,1.03654542845156,0.778680672595235,0.113123799042036,0.697649393810239,0.504762176846817,-0.332686030531673,1.92486950816754,0.767703544263716,0.0804362787296004,0.17791319055986,0.0932763998646903,0.37530864914354
1,0.5,0.2,0.5,0.4,-0.2,0.703599498424322,0.88443687350937,0.264012614989878,0.339454937774259,0.507896405175044,-0.0136883350030568,1.28743020150007,0.51537206785061,0.102589122309042,0.180018288274042,0.0842850414968286,0.444895398409864
1,0.5,0.2,0.5,0.4,-0.2,0.658314220479563,0.512745491136348,0.1411278818843,0.490073194402105,0.267296907588867,-0.399467870021738,1.94223037754538,0.466513522867505,0.112147529633842,0.155696157709195,0.079836698988343,0.303407383457919
1,0.5,0.2,0.5,0.4,-0.2,1.00323136797678,0.271539897426499,0.299786847668034,0.84065964184119,0.268632138797486,-0.668063766365492,1.72171813896101,0.426236472912651,0.0967255172695691,0.225890680682658,0.0862385964166617,0.396978031905611
1,0.5,0.2,0.5,0.4,-0.2,1.0383159589251,0.555532409706743,0.371185990705919,0.931814848813439,0.492208961778934,-0.833125672113783,1.16033907367145,0.422992051855409,0.0829780568064819,0.201965505776957,0.0877788966923998,0.329285093299011
1,0.5,0.2,0.5,0.4,-0.2,1.16361282752548,0.617097328222325,0.204384141969504,0.397765037616019,0.585852287083921,0.554864698744891,0.963473579513171,0.416790509361036,0.0866742980562917,0.168439910848527,0.0850957872673704,0.62684649549727
1,0.5,0.2,0.5,0.4,-0.2,0.958766132914507,0.448705896464785,0.306595288974685,0.605306663891123,0.35480956508417,-0.41530925556755,2.14598974501033,0.643817639724037,0.0896112203203106,0.181392195915833,0.0897264459088935,0.360143458202207
1,0.5,0.2,0.5,0.4,-0.2,1.1454706780024,0.558865943094651,0.254402120235912,0.853519513816176,0.512032562844926,-0.472051267138064,1.77958734045413,0.717947737803849,0.0821584151329622,0.233526170011519,0.0952145688103434,0.465638778618866
1,0.5,0.2,0.5,0.4,-0.2,0.999003284659571,0.388483596340045,0.217182530104854,0.429476227251845,0.404958857866014,-0.218268976126875,1.92699562877135,0.675582121700155,0.12443521681495,0.178399519560387,0.0866419928969088,0.407349903691892
1,0.5,0.2,0.5,0.4,-0.2,1.00185844691736,0.572413102725117,0.119828880700372,0.533006365998883,0.388963026676267,-0.337437187510814,4.41535996836618,1.51709850160987,0.0974061023744261,0.154753099291791,0.0938517739551797,0.308076877271034
1,0.5,0.2,0.5,0.4,-0.2,1.01926377696959,0.35966429506174,0.180349508470792,0.757229574906321,0.296834650886148,-0.641417994213653,3.47510565613904,0.935577790762046,0.0973269582406888,0.190950514126014,0.0919146888407583,0.33973755278037
1,0.5,0.2,0.5,0.4,-0.2,0.614499221353267,0.64342955332222,0.115733600181965,0.874574222201483,0.386696915657582,-0.89127438145709,1.34445468472127,0.399155203800063,0.0774727672742593,0.180169582740732,0.0908354095953819,0.276207503058007
1,0.5,0.2,0.5,0.4,-0.2,1.31836217857551,0.353540264020296,0.118404190943196,0.597479374452033,0.297368548451294,-0.187158733999705,1.24360378580607,0.316676038780106,0.0908758147182015,0.16348717091598,0.0948948071738656,0.349421326657887
1,0.5,0.2,0.5,0.4,-0.2,1.21703317710948,0.388485520129193,0.155749942739877,0.703346681640529,0.437430496830503,-0.465564154699431,29.3464006591665,10.3073368668709,0.173375901648334,0.198654485644056,0.314594031974689,0.374546873146155
1,0.5,0.2,0.5,0.4,-0.2,0.835841285674807,0.580917829945884,0.196494620347836,0.64632217219662,0.420750214414143,-0.428936118295591,1.14449169958108,0.411834272286984,0.0843045415066686,0.177844833173891,0.0864930935548254,0.336309070054716
1,0.5,0.2,0.5,0.4,-0.2,0.896463401749687,0.476569873799217,0.176310573926694,0.515395062663609,0.302648253197415,-0.336467219128162,5.11127984217883,1.29611443181241,0.114347467043347,0.167486348568895,0.132477510326379,0.329776099330618
1,0.5,0.2,0.5,0.4,-0.2,1.04375272544814,0.476912324878104,0.109194047672998,0.518170688714521,0.297345911359186,-0.0530669915494215,2.87325710686397,0.778009366942348,0.0985129642924285,0.158155351039401,0.0845579328841805,0.369949951940835
1,0.5,0.2,0.5,0.4,-0.2,0.753396273218151,0.649837169353028,0.366016174680116,0.685184186793203,0.418765650094516,-0.489771827678416,4.8300256620863,1.66655229597446,0.0872445456377223,0.172678576164214,0.119345896236915,0.340045327059565
1,0.5,0.2,0.5,0.4,-0.2,1.1670202990512,0.185361570019584,0.00441694448142159,0.507476450936541,0.423032177085662,0.00147836747367577,1.16239162015044,0.399124247390741,0.0912570377546037,0.166950185663233,0.0928511346792567,0.407575853952203
1,0.5,0.2,0.5,0.4,-0.2,1.19346974848125,0.475163159671679,0.198571690403194,0.665340321219583,0.405705863273061,-0.191515548684699,0.85633682773192,0.276875916608222,0.0813495603937376,0.163895248104217,0.084404152304668,0.36142445620453
1,0.5,0.2,0.5,0.4,-0.2,1.21543184319219,0.356572450184544,0.29691916275247,0.519803192969976,0.471611977632106,-0.164212401652552,1.00051070615393,0.368458047117258,0.0906549692142648,0.156288895516531,0.0936577265994987,0.32622814660472
1,0.5,0.2,0.5,0.4,-0.2,1.02384809533659,0.212514357341362,0.197406850541987,0.399633610812792,0.234505828980091,-0.103212189968575,2.94432445474934,0.671834173863905,0.123860439684725,0.158517864076878,0.0819381562515375,0.371080789586938
