"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18"
1,0.5,0.2,0.5,0.4,-0.2,1.02826670347339,0.628773007246539,0.229695785360752,0.712339152910653,0.282572475399921,0.684766954150742,0.126641489184507,0.112405098901353,0.0943792234208049,0.199823643578053,0.130126121034775,0.581015423399169
1,0.5,0.2,0.5,0.4,-0.2,1.03676039477334,0.293622541430555,0.105230526172186,0.387239419953488,0.750050966840969,-1.0638978792544,0.158322311068221,0.133389385642754,0.0575791578573159,0.146265639520668,0.144038505781871,2.21748021051578
1,0.5,0.2,0.5,0.4,-0.2,0.906609658006983,0.506085237437861,0.19767327228423,0.476400144713773,0.363076449519772,-0.458704557991361,0.144066897504238,0.131473812079581,0.0816882003818317,0.197567180014358,0.137731429603751,1.73320710302875
1,0.5,0.2,0.5,0.4,-0.2,0.862947772486765,0.469478904702584,0.187117529210541,0.574149398889411,0.561042942545825,0.00857005637921725,0.197032675332795,0.170674434107264,0.0737246019059187,0.316628548182748,0.149004818889679,2.45121122408965
1,0.5,0.2,0.5,0.4,-0.2,1.02444637416223,0.525912503804265,0.149286373933137,0.691016078022027,0.386426840792358,0.510536115582657,0.1272788686478,0.115234543867337,0.0769411239775204,0.172115755636142,0.125865151266423,0.577564748369612
1,0.5,0.2,0.5,0.4,-0.2,1.03059648097128,0.480725669886804,0.217390963022714,0.762947736892796,0.447672638554478,0.3388104919911,0.106890048765063,0.0865506814972465,0.0710837967129143,0.162307455071997,0.15605046316827,0.635562203337979
1,0.5,0.2,0.5,0.4,-0.2,1.10663454212431,0.645695726658146,0.114470607838336,0.834300060815554,0.0124147159619963,0.566792837646888,0.0992882018764792,0.101103888489691,0.0803550589303725,0.181006110013781,0.168252953592612,0.455715290070945
1,0.5,0.2,0.5,0.4,-0.2,0.905704491697647,0.454147368322863,0.0537449751624876,0.836839440109102,0.229225273760932,0.519180015851699,0.11189448598787,0.102406090884977,0.0608836134086911,0.226730911307613,0.131415044025072,0.679754071418619
1,0.5,0.2,0.5,0.4,-0.2,1.08801781586977,0.558814176751862,0.225057366663645,0.588689742497018,0.470933531181091,0.56103112685091,0.152068809365178,0.125781830372542,0.0812351934678469,0.196794637069046,0.121671053859315,0.778544932323609
1,0.5,0.2,0.5,0.4,-0.2,0.934396167399553,0.53246561158121,0.212318366198254,0.581465532167181,0.514078632788332,-1.17438471074909,0.118645872284801,0.102862418824966,0.056755679044516,0.135633270051095,0.129228433428093,1.32820692233589
1,0.5,0.2,0.5,0.4,-0.2,1.14490700822457,0.456788966981252,0.271020659292263,0.28580997863408,0.563753027209414,-1.74718019022993,0.162667048299539,0.154988765062407,0.102917866382359,0.137754691610731,0.124665732563876,2.77001620839841
1,0.5,0.2,0.5,0.4,-0.2,1.00671070290764,0.478008780200407,0.147403540657799,0.77668900751692,0.18073634190301,0.573460072854012,0.103843217662967,0.0928457475441878,0.0745349283446874,0.156029911123732,0.137193407936523,0.369593983429079
1,0.5,0.2,0.5,0.4,-0.2,1.02072724841337,0.562711361038301,0.186531298081315,0.43526592097474,0.34185839269479,-1.7893317269183,0.123649066300921,0.12486704807943,0.0949027162033261,0.134701129482356,0.131913369789278,2.98014623167756
1,0.5,0.2,0.5,0.4,-0.2,1.13931682084664,0.355774197469018,0.187361089706418,1.07819788369226,0.685670726876343,1.41433451061312,0.121094832055934,0.0844311481107386,0.0511944729320438,0.188296916454776,0.141449145274673,0.212588677129512
1,0.5,0.2,0.5,0.4,-0.2,1.00114870507241,0.561717019665134,0.306963835307693,0.777865317554039,0.14491069656493,0.528079693739874,0.112359016636082,0.10888813079072,0.105709378905336,0.178753476623036,0.154327740527376,0.504614308435714
1,0.5,0.2,0.5,0.4,-0.2,0.91215497644937,0.56866108204011,0.290982052404413,0.66740587111099,0.398241401515859,-0.21683075280785,0.113062484608546,0.0903295647373493,0.0776768829868562,0.141837380819866,0.158649568201887,0.801863024079756
1,0.5,0.2,0.5,0.4,-0.2,1.0611392893741,0.686956402961747,0.294101631419661,0.245739211616594,0.392575878957734,0.141031252068591,0.21023560067964,0.202469826552525,0.189316950680605,0.198797024424296,0.174148409091314,1.29310475323841
1,0.5,0.2,0.5,0.4,-0.2,0.872222767145845,0.556485311538093,0.21663298724429,0.661254596056053,0.396830740250573,0.632114282960192,0.134110302345351,0.153674453527548,0.102456625080414,0.314180503164217,0.236009322483211,0.867983736339982
1,0.5,0.2,0.5,0.4,-0.2,0.764949585751967,0.713647526570593,0.205292836313646,0.628586886261242,0.351407851244261,-0.849626731099186,0.109327671087614,0.10616600563297,0.0863470118584482,0.152574775045718,0.158611565781783,1.24635566457397
1,0.5,0.2,0.5,0.4,-0.2,1.07811552353332,0.256437439169189,0.112154495974217,0.562963357951011,0.50389692020747,0.339263696833015,0.135247698608497,0.119906436373425,0.0637978610493215,0.181257185009772,0.131713518120563,0.886498676230505
1,0.5,0.2,0.5,0.4,-0.2,1.09580820315914,0.408716462513016,0.189353535025107,0.470965022172785,0.306943578175055,0.147079309251694,0.132171441048204,0.110004871608402,0.0859006780899479,0.166222546678808,0.124289133642264,0.753905935162865
1,0.5,0.2,0.5,0.4,-0.2,1.20464264451436,0.569958387217496,0.162216575283035,0.133414049918998,0.595709740559777,-4.51576451018995,0.191466556439648,0.184888575034434,0.0932762831456411,0.103831745143608,0.105189180435501,1.74148820223041
1,0.5,0.2,0.5,0.4,-0.2,1.11750384492693,0.401938577792222,0.186624412184311,0.323171253033101,0.548635720253374,-3.04826040367217,0.154647533177209,0.144878892891464,0.0989671709424283,0.123934990212984,0.131686638343704,3.85951499561448
1,0.5,0.2,0.5,0.4,-0.2,1.01379071170515,0.512023327589747,0.0763757482160329,0.650631425741029,0.443689515128483,0.255017793975273,0.123338374737764,0.136549460394527,0.0746094441261782,0.175268219282767,0.183119635659789,0.728220883653165
1,0.5,0.2,0.5,0.4,-0.2,0.887504549340682,0.52658802857916,0.248125658721434,0.668356436619933,0.524198151000124,0.337866577684487,0.126023094818791,0.0939979698481909,0.0670262379589772,0.170715363543301,0.149882772970657,0.637203608166712
1,0.5,0.2,0.5,0.4,-0.2,1.06226710259966,0.379962892547851,0.200209347732315,0.438710511007161,0.395826111141516,0.549284520169247,0.164356556094274,0.130642391729626,0.0992554958687702,0.265860982192697,0.154395827516049,1.16747424711476
1,0.5,0.2,0.5,0.4,-0.2,1.09960790517922,0.373967757994752,0.236316919219415,0.776917516124997,0.4733011187748,0.861311527641051,0.121269228669243,0.108136448070493,0.0777576171170932,0.170377266979577,0.122408735648394,0.413189716116104
1,0.5,0.2,0.5,0.4,-0.2,0.898467839632012,0.516964778492314,0.223460039381223,0.584023038537411,0.703231420920201,-2.42109600692308,0.0996068688717643,0.0794694508155499,0.0539860484504986,0.0934729934001678,0.0958880948820807,2.3422014883988
1,0.5,0.2,0.5,0.4,-0.2,0.927653929871701,0.609306882216809,0.238255465170778,0.385271714171257,0.624634862080262,-2.00340628507268,0.143510554822536,0.12223502936818,0.0844363824365494,0.128595463682815,0.142947453704889,2.71966356488872
1,0.5,0.2,0.5,0.4,-0.2,1.171036270067,0.283098121447635,0.12016909537216,1.19444971431757,0.353775936880363,1.23855528803699,0.0944344445065427,0.0803059136779239,0.0526528296466878,0.220044488141689,0.163727349441531,0.273994312181556
1,0.5,0.2,0.5,0.4,-0.2,0.98045449031516,0.701873934224516,0.421600631610086,0.417924584959237,0.322119478423585,-1.06851031741575,0.130013295666646,0.126447049467856,0.103065055529022,0.136559853125586,0.13070125758904,1.30884252015828
1,0.5,0.2,0.5,0.4,-0.2,0.944248741982847,0.587706706873325,0.268282503878736,0.529582379932145,0.542939232274981,-0.111392551140055,0.14614163866156,0.133640107011419,0.0845036803402007,0.170219797417566,0.151400615349608,1.20804207899512
1,0.5,0.2,0.5,0.4,-0.2,0.959934657540232,0.490986084292681,0.256238172706627,0.631456808871747,0.427689003250058,-0.307986545751722,0.115827014121018,0.112787028577237,0.0827523164451108,0.165544441324834,0.178890883782206,1.07816817060762
1,0.5,0.2,0.5,0.4,-0.2,1.19617612894204,0.384388463471329,0.222353814306767,0.733165746689264,0.20791210259475,0.849907355064292,0.12222644925651,0.106487634517567,0.0811154186172734,0.29413741309597,0.147895981047402,0.8386456872551
1,0.5,0.2,0.5,0.4,-0.2,1.19829603778352,0.482161428458684,0.035947821637264,0.619216724191999,0.254429121573772,0.976806999448015,0.133968151349825,0.11766661205219,0.101601983010812,0.179471392933228,0.180850314426556,0.465053897513998
1,0.5,0.2,0.5,0.4,-0.2,1.14017951895758,0.503848760626452,0.291334179329641,0.782525085333307,0.181523883889361,0.884660405260891,0.122888945437397,0.110404974404446,0.10439651308868,0.232537216253632,0.141431617075315,0.580260910651357
1,0.5,0.2,0.5,0.4,-0.2,1.04437409170317,0.648522130710096,0.275832955922418,0.369908537676768,0.22549841595866,-0.49670414871953,0.138993011267245,0.128943747474433,0.115956084403322,0.170956510829033,0.174578763696601,1.47982527924397
1,0.5,0.2,0.5,0.4,-0.2,1.13515497144718,0.281341375973787,0.102106058637757,0.476559937222295,0.519658465519924,-1.46911253462214,0.127945247962761,0.124299757535464,0.0613046648957238,0.137345161265878,0.154401495534409,2.69035231105828
1,0.5,0.2,0.5,0.4,-0.2,1.22060627323506,0.596174954628244,0.183856249432576,0.48540908455276,0.261627330999601,0.273129577241613,0.136379091893144,0.122342523458514,0.0794885075870766,0.16960555638411,0.134783809416007,0.803449324912799
1,0.5,0.2,0.5,0.4,-0.2,1.16017267329181,0.320942809201872,0.162023411995643,0.637093499428207,0.528941535967462,0.886558231457824,0.153661777559097,0.112155299983458,0.0926045861408679,0.223261617589391,0.117245941693252,0.773788347201816
1,0.5,0.2,0.5,0.4,-0.2,1.08419225044817,0.676363030394462,0.147668657187337,0.616117687614141,0.296391686687445,0.265935389222929,0.123001798436111,0.116192462008691,0.109627138301298,0.173270076078736,0.159452247437322,0.676320373764839
1,0.5,0.2,0.5,0.4,-0.2,1.02741493402933,0.541822238305226,0.268319468390461,0.507188533385379,0.314406010477467,-0.177721818276308,0.127064073007442,0.112719520891559,0.0962657582642097,0.182589715503551,0.160613746164839,1.22032770554203
1,0.5,0.2,0.5,0.4,-0.2,0.901495588770254,0.660242004797102,0.248042597494589,0.62807034325835,0.0995077193348022,-0.119247155159929,0.107515925661159,0.100169963810838,0.0972367313697726,0.179797306819748,0.148583978144917,0.85273120792475
1,0.5,0.2,0.5,0.4,-0.2,1.22434345010483,0.499786903834175,0.130846808814352,0.349829567981383,0.264831694599826,-1.12302353164827,0.132684492217262,0.148169686450858,0.095739998992641,0.142961606815042,0.130477701267631,2.30822968780143
1,0.5,0.2,0.5,0.4,-0.2,1.0333758435899,0.66061099744948,0.261312838215583,0.785645881371884,-0.130355861035993,0.989347032999758,0.168271639591756,0.132927361669693,0.101701890551449,0.40319096937153,0.320693419339437,0.728492113973352
1,0.5,0.2,0.5,0.4,-0.2,1.22740018658949,0.285711819316807,0.266246544588517,0.440968615652355,0.536365232805475,-0.392404973091283,0.137714451780715,0.107666626522048,0.0968700727824081,0.150515060056905,0.123295091021465,1.38118110344195
1,0.5,0.2,0.5,0.4,-0.2,1.22782918335891,0.408280593172969,0.364874600814584,0.536590358005668,0.402242937937024,0.758934459332892,0.14208356584,0.108100307623698,0.0981306007585328,0.175085897689932,0.11581557349336,0.581542573444914
1,0.5,0.2,0.5,0.4,-0.2,1.07426131173115,0.375309296252798,0.284212047475807,0.584236953872414,0.519851385768869,-1.55240943174651,0.115663687957569,0.109324286643041,0.0761221112772595,0.132081240967065,0.126075650157757,3.48626066220542
1,0.5,0.2,0.5,0.4,-0.2,0.870115120013933,0.604359220009711,0.408598326401454,0.590069804673925,0.475675397323828,-0.748797530560062,0.115439725851622,0.0945105046306876,0.0731993693701127,0.135367055717581,0.114733234260668,0.896609274080202
1,0.5,0.2,0.5,0.4,-0.2,0.971401170128107,0.49362135603756,0.31307258284526,0.95371690002088,0.333174898490211,0.430000989918203,0.103267840642691,0.134946249345433,0.0623770258607925,0.224452795395638,0.315401275458888,0.556692572612865
1,0.5,0.2,0.5,0.4,-0.2,1.16944945059904,0.497005092183236,0.0227043963883116,0.565799780762696,0.365152630329885,1.09768126606128,0.166938158358159,0.140107436778484,0.110420484301303,0.199587611789824,0.125480694587216,0.527549902587394
1,0.5,0.2,0.5,0.4,-0.2,0.70469217405286,0.609049487148848,0.159820577862548,0.696469063289869,0.374841240797875,-0.547178984584438,0.109902440932386,0.107103296144954,0.0636503325444922,0.174430637775592,0.184536791338397,1.16861721231372
1,0.5,0.2,0.5,0.4,-0.2,0.94099538904957,0.559347765808439,0.147107770516725,0.576488414293426,0.46232421234963,-1.19708639297462,0.114544528720549,0.109624917186437,0.0637259549789978,0.142635608243636,0.126026078949408,1.83484143139779
1,0.5,0.2,0.5,0.4,-0.2,1.01643226019772,0.36472983731232,0.171319170941263,0.544573685853069,0.671069065685977,-3.1622073324026,0.101472566988965,0.079837455108571,0.0612696187099468,0.0925917716164832,0.0942646333838012,2.63282697383755
1,0.5,0.2,0.5,0.4,-0.2,0.875080581923427,0.789943538561219,0.156553459789006,0.60584655845171,0.301535887232335,0.00927835929813,0.133313760029031,0.120027032185898,0.0743148474021833,0.159080479856127,0.153794731014818,0.842953344514937
1,0.5,0.2,0.5,0.4,-0.2,0.935194919231484,0.661944145646996,0.190356925435921,0.583960396827809,0.216462932011179,-0.0565635591724123,0.12022223985431,0.132247316683168,0.0729812708174208,0.168196961181903,0.193494265765629,0.736759955247194
1,0.5,0.2,0.5,0.4,-0.2,0.68257588371917,0.808031906587168,0.16127925861479,0.618834008335589,0.175345022246804,-1.03553417454012,0.103830079281028,0.101785212169978,0.0814482176598411,0.161154515297167,0.155606382784648,1.32604884616549
1,0.5,0.2,0.5,0.4,-0.2,0.884884894979026,0.435934148612965,0.233111352598195,0.706260579864436,0.542077793372384,0.190108181218273,0.1234637093616,0.0984419539507499,0.0677643161009738,0.168075868858188,0.12529674241665,0.635612048366414
1,0.5,0.2,0.5,0.4,-0.2,1.37438842170777,0.202194061193976,0.215347364090187,0.562501234682118,0.485285572405765,0.117363084386106,0.14649509832817,0.123834129330638,0.077446388920867,0.229992633066801,0.156103908361952,2.36558329670989
1,0.5,0.2,0.5,0.4,-0.2,0.756838132305315,0.696032678322527,0.210360317860555,0.648880202326429,0.407723087524494,-0.923635398826343,0.109577149687842,0.0904094426659082,0.089818649299276,0.148443094265971,0.134720558473216,1.20535258588846
1,0.5,0.2,0.5,0.4,-0.2,1.07858367667541,0.436040316506352,0.171070802051606,0.664490772117776,0.386839188582602,0.545733536130251,0.122094452886823,0.11327491711849,0.0877778495048109,0.182719188073821,0.166411348716796,0.574959915233134
1,0.5,0.2,0.5,0.4,-0.2,1.08402239992836,0.405875581701932,0.206314463081908,0.44826716865072,0.369618098457813,0.208135344145839,0.144246892907153,0.123515295490639,0.0834593384456064,0.169116578993768,0.132954296120409,0.827263019067411
1,0.5,0.2,0.5,0.4,-0.2,1.15698223574669,0.359876650762132,0.273121132517533,0.456220219115152,0.506726744165397,-0.355185940073535,0.128872935315324,0.0947748803847575,0.0913915804805601,0.13854430181413,0.106578401884194,0.831204668414722
1,0.5,0.2,0.5,0.4,-0.2,1.19486137850106,0.277628420875451,0.216796725773171,0.425679200145115,0.512866997088192,-0.399390808999224,0.140544420031121,0.129008100739486,0.0614783398105676,0.148843296081346,0.141306160222893,1.16386404853524
1,0.5,0.2,0.5,0.4,-0.2,0.971336411962471,0.49955235685104,0.294293191697038,0.601787694140309,0.35530217912681,-0.50541321682893,0.114362095168239,0.105077190661874,0.0668962879441198,0.171032827116852,0.136601070897529,1.52319553411716
1,0.5,0.2,0.5,0.4,-0.2,1.09501028012663,0.496492458845931,0.409877692971361,0.63514624526714,0.260881043138333,0.494193417679273,0.118077908091482,0.106217588093353,0.099987142249582,0.1590014583558,0.109943152086505,0.545284436825555
1,0.5,0.2,0.5,0.4,-0.2,1.38925999246365,0.19001561303763,0.210733287701224,0.660173135003958,0.427225073889923,1.14481371269933,0.131422065438992,0.104719199688578,0.0883135168946483,0.197942153577908,0.117101439825523,0.481805318203033
1,0.5,0.2,0.5,0.4,-0.2,0.912876645855007,0.625015212003399,0.18409233647681,0.564538357322181,0.176705487490343,-0.28391616160104,0.114871442523774,0.0980666718086519,0.0877187048176867,0.174983330621488,0.143787072468163,1.03198691947398
1,0.5,0.2,0.5,0.4,-0.2,0.904578113106664,0.647981382658941,0.284710289964229,0.612471782389563,0.208660358307526,0.721518669349777,0.146151899346672,0.128765763561641,0.0859308907461877,0.193944333762223,0.160257403592418,0.501302162571068
1,0.5,0.2,0.5,0.4,-0.2,1.06578445324965,0.377418229465743,0.223661172086994,0.482171365039858,0.521411321944664,-0.858816877397842,0.125495863360912,0.109134070600654,0.0578414373133762,0.13365380703438,0.122979590068357,1.22719651555664
1,0.5,0.2,0.5,0.4,-0.2,0.890127919517907,0.485935351415704,0.164411982315753,0.670567711890223,0.512929590628164,0.146202610613275,0.127740155405081,0.110431495587785,0.0713906372860003,0.15333934700379,0.132824890262593,0.661299457734715
1,0.5,0.2,0.5,0.4,-0.2,0.912046403514071,0.582493585885683,0.180459937361524,0.859217446200491,0.352937739137134,0.630815065577559,0.116380943451898,0.115392909716757,0.0661484803123874,0.195121775805706,0.140444354511833,0.540481036779454
1,0.5,0.2,0.5,0.4,-0.2,1.12039519359878,0.402883314042349,0.268176461653323,0.339143002458478,0.594240797326002,-1.01475917301166,0.157506307394174,0.146077011121191,0.0754352923949096,0.155742175049185,0.14592652454545,2.17379151228279
1,0.5,0.2,0.5,0.4,-0.2,1.11901564999418,0.342996780973887,0.238467550949734,0.505499349376235,0.615868125780002,-0.289842903695525,0.131408602236833,0.0997593826961526,0.0771727584601159,0.152415774558517,0.139858795945061,1.33815038636513
1,0.5,0.2,0.5,0.4,-0.2,1.02313343096417,0.558442290798046,0.0921958734319094,0.581720526746641,0.442204841853218,-0.932974095295192,0.117317362404072,0.0906367170442676,0.0641252539995781,0.157162197492539,0.149690085051449,2.19545665111894
1,0.5,0.2,0.5,0.4,-0.2,0.949096702148549,0.655607463855748,0.279844941725903,0.616410832189486,0.399798595896037,-0.811297534084718,0.1270443506517,0.118101915739458,0.0795641841608163,0.178919169620502,0.139040402167185,2.17933300267635
1,0.5,0.2,0.5,0.4,-0.2,0.981285004453604,0.546843484828664,0.208633782682428,0.516654561579301,0.301593702044573,-0.0907901085785376,0.139842807391625,0.125279039567345,0.0979178534681372,0.205331282488912,0.137797034752453,1.40331663824167
1,0.5,0.2,0.5,0.4,-0.2,1.00496313860739,0.290670917011623,0.258183315863457,1.34675448862076,0.953325604862742,1.32049466625135,0.0932514904306885,0.0634968594717065,0.046199239980469,0.183409019428752,0.160536838440708,0.125979406878033
1,0.5,0.2,0.5,0.4,-0.2,1.24420095471026,0.305417425686412,0.268165166504221,0.464830280303909,0.439823237212121,-0.439569953257878,0.135774734744854,0.101580959456798,0.096045699294699,0.188669823491698,0.131694584397323,2.41248284592768
1,0.5,0.2,0.5,0.4,-0.2,1.06958007277971,0.339670144274024,0.357746256168075,0.814531528902767,0.552719612704722,1.05576210943577,0.19031156307182,0.153150452281919,0.0732402736219297,0.280823968382918,0.190429317693877,0.778266424067749
1,0.5,0.2,0.5,0.4,-0.2,0.960360975907494,0.501511600210161,0.140909195496611,0.574430943415218,0.276738771147061,-0.302748814672912,0.115981406753813,0.123786617824387,0.088835036492308,0.205301415827096,0.217283163057506,1.59549494254852
1,0.5,0.2,0.5,0.4,-0.2,0.872605625761347,0.529210709739631,0.257980399325262,0.524518187582254,0.269862366706478,-0.915894925857063,0.118847169410863,0.125560404841251,0.0943348765785199,0.159876453898615,0.152876273072499,1.57872971967465
1,0.5,0.2,0.5,0.4,-0.2,0.891523818531213,0.523836531689536,0.320664875418621,0.672827996106235,0.58504200214165,-0.0691072862228031,0.122767714976589,0.0922491560284545,0.07603438947446,0.20103465570874,0.130869270538369,1.20293843213022
1,0.5,0.2,0.5,0.4,-0.2,0.99054291163958,0.439222629063062,0.117040066442217,0.344337488896417,0.372686542730988,-1.44923909366147,0.155983618595694,0.14119752111648,0.123390284144123,0.213396794004959,0.190693226810359,4.49957961768156
1,0.5,0.2,0.5,0.4,-0.2,1.2156060202395,0.285257868027229,0.227938373660674,0.623663025525213,0.481179849526641,0.48492242586132,0.138187282220178,0.128124158078903,0.0898476431158454,0.211739384473606,0.11320981390398,1.05459123404827
1,0.5,0.2,0.5,0.4,-0.2,0.997040627545013,0.444365442849823,0.36770202193406,0.69123284065831,0.301960161677731,0.6316362274425,0.124007500367984,0.103150192969603,0.116065445669759,0.179419197626185,0.126102545948171,0.502619655324579
1,0.5,0.2,0.5,0.4,-0.2,1.05437020112605,0.455930501421963,0.310395870753151,0.685284684686176,0.578807120084009,-1.26979048912794,0.104528876073287,0.0922136912177808,0.0556441553789196,0.141535559622345,0.149142182148251,2.34887132514713
1,0.5,0.2,0.5,0.4,-0.2,1.25772935423821,0.388526369245479,0.148649599320547,0.421651615139165,0.330112813927748,0.164756152421843,0.148754912268298,0.144410559312253,0.0971569542831002,0.205152161512025,0.157343445037384,1.36960040457988
1,0.5,0.2,0.5,0.4,-0.2,0.811681238464426,0.638614054512613,0.0381706332205075,0.784680741508006,0.624171092974913,-1.11122153868428,0.102870372547866,0.107498176968944,0.058716824033678,0.134769287529909,0.125847621611483,1.3186730820619
1,0.5,0.2,0.5,0.4,-0.2,0.936892659651112,0.560455081502682,0.167205367743107,0.672008169990857,0.378875515850062,0.579081543075441,0.150623874806083,0.108382578909088,0.0647363459241838,0.231267494277208,0.13670232932187,0.791831759211769
1,0.5,0.2,0.5,0.4,-0.2,0.793598231630838,0.627259063429251,0.387970077814089,0.510965623592875,0.323270493401303,-0.726671000764511,0.128963207338496,0.117198047390686,0.0916388178358262,0.172931071835791,0.150960596581385,1.58115202829491
1,0.5,0.2,0.5,0.4,-0.2,0.958238821847462,0.553843550170936,0.263124857590803,0.684807522653538,0.224140799787218,0.831479926567784,0.131280877849551,0.119545657053124,0.0930174937783839,0.233923450125395,0.235662172110854,0.515526159949953
1,0.5,0.2,0.5,0.4,-0.2,0.949821612817029,0.43265598895739,0.0907414115605765,0.569439225262825,0.638774759497839,-2.48463913928745,0.14493682485233,0.115255260871709,0.0550546065075637,0.12275448208584,0.0940836954080119,0.393059614787429
1,0.5,0.2,0.5,0.4,-0.2,1.13107224012457,0.399190487139646,0.122112273623614,0.922904627723727,0.640162243600092,1.35892001399811,0.123313078222025,0.0753600320288069,0.079018024080868,0.192859591600935,0.182673812515012,0.288993057861308
1,0.5,0.2,0.5,0.4,-0.2,1.14892817734648,0.415084601914391,0.152049815642578,1.09033106917993,0.197545081651754,1.25652867283123,0.112654405956561,0.0976585955892654,0.0652286803694702,0.266582235136423,0.123839137863695,0.393328936423905
1,0.5,0.2,0.5,0.4,-0.2,1.25601209217484,0.415075993599991,0.365226547427829,0.383789288748503,0.496404461349994,-0.320703809275547,0.165140248944464,0.166537822729686,0.118692318854714,0.173677094364597,0.1687367473056,1.71390312057188
1,0.5,0.2,0.5,0.4,-0.2,1.20984908184819,0.20667526128321,0.216367868999993,0.353552384373723,0.612904408865194,-2.2010213887231,0.150069298120721,0.140141909467829,0.0801382150602882,0.137444651715929,0.143897506717739,5.47337864948452
1,0.5,0.2,0.5,0.4,-0.2,1.12065358197818,0.429791090280309,0.200385673778884,0.62036869697179,0.116367713563541,0.451626026569812,0.121719974113917,0.107797645698592,0.102676038671404,0.186818311071477,0.134830736032154,0.709824868854867
1,0.5,0.2,0.5,0.4,-0.2,0.649001604863136,0.85673456091844,0.00537210669949834,0.537228930847083,0.445991092090165,-2.44021481594137,0.118535472367161,0.136206137315542,0.0994717766368199,0.130444382510437,0.148302201510245,2.63535549577912
1,0.5,0.2,0.5,0.4,-0.2,0.856740308834849,0.719589321269554,0.221786354734912,0.709472702863713,0.0817298563274408,0.301038637009164,0.119268376700627,0.126004832509368,0.0922433272940074,0.238982709076561,0.17742283393732,0.76884372351058
1,0.5,0.2,0.5,0.4,-0.2,0.978330024460567,0.682182850025575,0.290979395971367,0.426866476869279,0.70724239961952,-0.442975636567816,0.153039877432251,0.123719471068126,0.0812343071779727,0.135485825175814,0.1171351295913,1.00278659671049
1,0.5,0.2,0.5,0.4,-0.2,0.888512940966379,0.600786970296428,0.12987507495069,0.640070722737785,0.152144408928229,-1.03503493334653,0.0991195945187053,0.0993062186962193,0.0815919096002901,0.162194250003456,0.194681836308401,2.38775606255413
1,0.5,0.2,0.5,0.4,-0.2,1.257148737434,0.354281338669974,0.210107709161633,0.684480262149787,0.15221953861195,0.296368481754211,0.10022028275606,0.096414630982836,0.0764836438412118,0.177299112352401,0.154646365174865,0.861381019109533
1,0.5,0.2,0.5,0.4,-0.2,1.0110700581622,0.61748789881011,0.295552355762304,0.479440949948898,0.525398163662369,-0.743475232775235,0.136443821402807,0.124887985307226,0.0663621467243047,0.136497959374697,0.126203467651155,1.19424352178414
1,0.5,0.2,0.5,0.4,-0.2,0.794444248926099,0.592963826685585,0.18366761266337,0.493436683747574,0.59818494528713,-1.74246031698299,0.132122516587428,0.118122478818733,0.068996280521773,0.153361155253503,0.173429636324196,3.05705696064745
1,0.5,0.2,0.5,0.4,-0.2,1.10403378674959,0.366953561293466,0.192111575626714,0.541398306331215,0.600344320109249,-0.244599984504931,0.146692157313672,0.131897791354858,0.0594578588716852,0.164698777657307,0.144172960717876,1.2402144592912
1,0.5,0.2,0.5,0.4,-0.2,1.17350095279438,0.254146194694066,0.319150673258953,0.603470780888823,0.525104368956991,-0.167790043936235,0.12323589476404,0.104807575298748,0.083504556094021,0.145222898621189,0.146715858083099,0.982374460643595
1,0.5,0.2,0.5,0.4,-0.2,0.97841798729806,0.627558334049329,0.0196050999864843,0.305711615936541,0.60304643154478,-0.482735382841832,0.186032504030877,0.163329591390951,0.104447821414675,0.216783534302834,0.174728748845117,2.42149624520448
1,0.5,0.2,0.5,0.4,-0.2,0.744246063097483,0.582395662492574,0.157035922225094,0.823416800558863,0.487319622697934,0.297780284152247,0.111668709329721,0.0951492800287001,0.0665048684085501,0.162531547947031,0.13656127954096,0.530840235062793
1,0.5,0.2,0.5,0.4,-0.2,0.983068332989746,0.472035175733002,0.193859286429416,0.370520916115041,0.388871039161131,-1.50787841937244,0.140733062512394,0.140434702123221,0.106794394905672,0.153425370905461,0.164363264346361,2.75380243211237
